,filename,probability,xmin,ymin,xmax,ymax,height
1469,002180.png,0.7453416149068323,585.135,178.70000000000002,591.085,192.02,13.319999999999991
1470,002180.png,0.5925925925925926,593.205,179.04000000000002,597.8850000000001,190.05,11.009999999999993
1471,004192.png,0.9545454545454546,186.03500000000005,146.56,276.855,301.37,154.81
1472,005982.png,0.1187878787878787,580.765,177.85,589.045,194.97,17.120000000000005
1473,005982.png,0.1886993603411513,570.8349999999999,177.91,577.535,196.77,18.860000000000014
1474,005982.png,0.808080808080808,339.4200000000001,188.35,362.0,246.68,58.33000000000004
1475,005982.png,0.8571428571428571,373.33,176.47,394.65,236.9,60.43000000000001
1476,004215.png,0.8300395256916995,567.93,165.535,579.82,197.895,32.360000000000014
1477,004215.png,0.8715415019762845,9.655,171.58999999999995,27.585,212.58,40.99000000000001
1478,004215.png,0.9130434782608696,26.905000000000005,168.11,46.33500000000001,211.64,43.52999999999997
1479,004215.png,0.9111570247933886,44.54,168.8,69.00999999999999,210.17,41.370000000000005
1480,003759.png,0.7254545454545455,724.9300000000001,168.74500000000003,742.1800000000001,211.585,42.839999999999975
1481,003759.png,0.9130434782608696,730.0250000000001,167.84000000000003,765.4449999999999,272.86,105.01999999999998
1482,003759.png,0.9545454545454546,598.0749999999999,170.10500000000002,608.275,200.235,30.129999999999995
1483,003759.png,0.9090909090909092,589.025,168.565,598.255,199.715,31.149999999999977
1484,003759.png,0.8333333333333334,568.355,176.13,574.405,191.0,14.870000000000005
1485,003759.png,0.9117647058823528,547.265,177.35500000000002,559.5649999999999,214.455,37.099999999999966
1486,003759.png,0.8857142857142857,536.6700000000001,174.56,546.25,196.49,21.930000000000007
1487,003759.png,0.0413223140495867,500.33,168.53,517.15,215.67,47.13999999999999
1488,003759.png,0.5497872340425533,485.61,171.70000000000002,498.08,200.4,28.69999999999999
1489,003759.png,0.0798898071625344,462.105,172.635,485.525,229.405,56.76999999999998
1490,003759.png,0.7905138339920948,258.2525,163.05,303.0175,319.725,156.675
1491,003759.png,0.9545454545454546,303.175,174.5725,351.31,325.6175,151.04500000000002
1492,000906.png,0.03,463.765,195.29,483.475,229.76,34.47000000000003
1493,000906.png,0.0770750988142292,1098.705,196.885,1134.355,253.70500000000004,56.82000000000005
1494,000234.png,0.0374331550802139,389.675,206.58,413.505,246.54,39.95999999999998
1495,000234.png,0.0385375494071146,465.6575,195.42499999999995,483.8525,220.135,24.71000000000004
1496,005907.png,0.7114624505928854,661.69,170.05,672.5699999999999,198.13,28.079999999999984
1497,000734.png,0.657391304347826,109.22,168.96000000000004,153.04,293.51,124.54999999999995
1498,000734.png,0.6818181818181818,163.14,178.245,200.12,294.505,116.26
1499,002641.png,0.0,99.25,170.20000000000002,319.19,375.0,204.8
1500,000620.png,0.0452488687782805,1066.94,178.0,1078.6600000000003,201.08,23.079999999999984
1501,005808.png,0.8677685950413223,1065.27,148.15,1163.7999999999995,302.92,154.76999999999995
1502,004838.png,0.0767676767676767,79.16999999999999,226.325,137.42,306.805,80.48000000000002
1503,000401.png,0.7159090909090909,113.65,166.755,174.79,240.185,73.43
1504,000401.png,0.6939130434782609,219.83000000000004,169.56,247.75,231.95,62.38999999999999
1505,003476.png,0.8300395256916995,471.8349999999999,165.89499999999998,546.715,298.245,132.35000000000002
1506,003140.png,0.608695652173913,415.3200000000001,176.2,424.15,192.08,15.879999999999995
1507,003140.png,0.510989010989011,441.6,176.22000000000003,449.51,189.0,12.779999999999973
1508,003140.png,0.4559748427672956,449.99,176.35,457.1700000000001,187.65,11.300000000000011
1509,003140.png,0.8333333333333334,742.885,170.57999999999998,757.2549999999999,214.73,44.150000000000034
1510,003140.png,0.8677685950413223,764.13,171.08,788.36,224.79,53.70999999999998
1511,003140.png,0.9545454545454546,756.33,174.56,766.92,214.13,39.56999999999999
1512,000804.png,0.8715415019762845,649.795,172.95499999999998,662.8649999999999,215.855,42.900000000000034
1513,000804.png,0.6944444444444445,658.635,169.54,668.54,207.075,37.535000000000025
1514,000804.png,0.790909090909091,664.3425,170.9425,679.7874999999999,217.8675,46.92500000000001
1515,000804.png,0.3629476584022039,674.29,163.865,696.7,220.105,56.24000000000001
1516,000804.png,0.7228260869565216,431.355,184.23,443.725,223.17,38.94
1517,000804.png,0.8300395256916995,163.18,178.09999999999997,182.29,222.81,44.71000000000004
1518,000955.png,0.0519480519480519,1220.5699999999997,157.87,1242.0,207.99,50.120000000000005
1519,000955.png,0.0393939393939394,986.13,166.44,1016.48,221.51,55.06999999999999
1520,000955.png,0.0393939393939394,1040.6699999999998,153.14,1087.36,229.69,76.55000000000001
1521,006068.png,0.9545454545454546,1044.34,154.34999999999997,1125.0,316.93,162.58000000000004
1522,006068.png,0.0826446280991735,6.012500000000003,247.4425,107.3325,372.5425,125.10000000000002
1523,001464.png,0.9111570247933886,892.41,188.625,981.38,371.7049999999999,183.08
1524,001464.png,0.8695652173913043,691.505,170.70499999999998,705.555,204.195,33.49000000000001
1525,002536.png,0.7254545454545455,1.365000000000002,168.62999999999997,72.53,374.44999999999993,205.82
1526,002536.png,0.8715415019762845,821.03,162.36999999999998,875.49,328.66,166.29
1527,002536.png,0.7366310160427807,762.265,169.4,788.285,218.35,48.94999999999999
1528,002536.png,0.5555555555555556,700.4549999999999,170.35,708.855,193.59,23.24000000000001
1529,002536.png,0.3722448979591837,687.24,170.32999999999998,696.54,193.58,23.25
1530,002536.png,0.8300395256916995,608.16,167.305,619.8000000000001,201.095,33.789999999999964
1531,002536.png,0.9545454545454546,618.6,168.18,628.41,202.84,34.65999999999997
1532,002536.png,0.7222222222222222,581.1599999999999,173.63,587.27,189.16,15.529999999999973
1533,002536.png,0.8677685950413223,547.345,174.32,561.345,216.29,41.97000000000003
1534,002536.png,1.0,532.9200000000001,171.985,548.1500000000001,216.535,44.54999999999996
1535,002536.png,0.0399449035812672,489.505,165.48000000000002,509.57499999999993,227.74,62.25999999999999
1536,002536.png,0.0787878787878788,426.1950000000001,169.65999999999997,461.005,247.27,77.61000000000001
1537,002536.png,0.273103448275862,487.93000000000006,159.94,496.75,203.07,43.13
1538,003797.png,1.0,864.64,157.12,941.88,288.41,131.28999999999996
1539,000992.png,0.0826446280991735,409.965,178.105,447.285,265.44499999999994,87.33999999999995
1540,000992.png,0.0808080808080808,463.9,171.89999999999998,489.49,230.53000000000003,58.63000000000005
1541,000992.png,0.8285714285714286,578.45,170.89,588.45,190.36,19.470000000000027
1542,000992.png,0.8288770053475936,614.47,166.655,627.9100000000001,193.785,27.129999999999995
1543,000992.png,0.9545454545454546,621.31,167.66,632.69,194.1,26.44
1544,000992.png,0.9545454545454546,838.24,160.335,877.45,245.645,85.31
1545,007046.png,0.7231404958677686,681.3,181.16,697.55,226.46,45.30000000000001
1546,000678.png,0.0241545893719806,421.385,202.29,440.735,224.61,22.32000000000005
1547,005448.png,0.8715415019762845,696.3999999999999,168.18,718.78,240.52000000000004,72.34000000000003
1548,005448.png,0.7470355731225297,723.05,163.77499999999998,753.69,248.255,84.48000000000002
1549,005448.png,0.7012987012987013,740.57,152.56,768.11,235.49,82.93
1550,005448.png,0.2203856749311294,758.675,152.95999999999998,795.7650000000001,257.6,104.64000000000004
1551,004053.png,0.8715415019762845,90.00999999999999,142.31,178.07,304.32,162.01
1552,002759.png,0.0805785123966942,392.69,200.275,414.91,230.655,30.379999999999995
1553,006309.png,0.075098814229249,512.1,190.38,527.32,222.14,31.75999999999999
1554,002560.png,0.1899509803921568,675.7,169.835,694.96,215.715,45.88
1555,001829.png,0.3952569169960474,1115.1749999999995,166.32,1122.765,184.58,18.25999999999999
1556,001829.png,0.3557312252964427,1100.9250000000002,166.34,1107.915,180.29,13.949999999999989
1557,001191.png,0.8240297713981924,162.32,150.14,237.26,304.87,154.73000000000002
1558,004788.png,0.9545454545454546,277.29,178.83000000000004,290.83,217.25,38.41999999999996
1559,004788.png,0.9545454545454546,285.04,177.3,299.47,216.75,39.44999999999999
1560,004788.png,0.0826446280991735,327.67,171.015,343.92,215.305,44.29000000000002
1561,004788.png,0.9090909090909092,393.19999999999993,168.19500000000005,415.85,214.125,45.92999999999995
1562,004788.png,0.8695652173913043,424.24,166.91000000000005,447.19000000000005,210.81,43.89999999999998
1563,004788.png,0.6521739130434783,463.80500000000006,166.025,479.105,200.945,34.920000000000016
1564,004788.png,0.9545454545454546,521.8600000000001,165.35500000000002,547.9200000000001,210.385,45.02999999999997
1565,004788.png,0.0753246753246753,646.61,164.39,661.0500000000001,193.76,29.370000000000005
1566,004788.png,0.0770750988142292,760.015,155.04500000000002,780.495,193.955,38.90999999999997
1567,004788.png,0.2236024844720496,795.2650000000001,159.42,810.865,187.72,28.30000000000001
1568,004788.png,0.0787878787878788,824.795,155.52999999999997,847.055,193.51,37.98000000000002
1569,003929.png,0.0395256916996047,299.095,187.115,334.645,220.295,33.18000000000001
1570,003929.png,0.0808080808080808,380.41,173.69,413.5700000000001,214.44,40.75
1571,003929.png,0.0790513833992094,483.265,194.02,501.865,215.5,21.480000000000015
1572,003929.png,0.0,530.785,191.21,541.255,204.07,12.860000000000014
1573,003929.png,0.3333333333333333,757.29,174.505,768.75,192.625,18.120000000000005
1574,003929.png,0.4508856682769726,768.35,175.43,778.42,196.69,21.25999999999999
1575,003929.png,0.5810276679841897,1195.605,176.01999999999998,1236.8200000000002,275.29,99.26999999999998
1576,002782.png,0.106060606060606,570.0699999999999,198.21750000000003,626.3399999999999,276.9325,78.71499999999997
1577,002782.png,0.0,794.3899999999999,171.41000000000005,824.54,199.07,27.659999999999968
1578,002782.png,0.0,331.85,184.07,369.99,215.68,31.610000000000014
1579,000205.png,0.0826446280991735,438.425,191.02,452.605,217.91,26.889999999999983
1580,000205.png,0.0754352030947775,543.45,175.61,556.22,205.02,29.409999999999968
1581,000205.png,0.371900826446281,602.855,174.87,612.4450000000002,194.69,19.819999999999997
1582,001748.png,0.0775401069518716,450.845,167.29500000000002,481.045,237.385,70.08999999999997
1583,001748.png,0.9090909090909092,708.13,162.375,731.61,238.96500000000003,76.59000000000003
1584,001748.png,0.2272727272727272,626.2399999999999,163.815,650.4,234.805,70.99000000000001
1585,006639.png,0.7905138339920948,846.325,113.235,883.6200000000001,212.185,98.95
1586,006639.png,0.9111570247933886,931.38,171.22000000000003,1002.74,294.37,123.14999999999998
1587,005571.png,0.0413223140495867,354.44999999999993,195.28,379.63,260.0,64.72000000000003
1588,005571.png,0.9545454545454546,234.07,187.52000000000004,247.05,216.82,29.299999999999955
1589,005571.png,0.8966942148760332,249.675,187.515,261.495,214.745,27.230000000000015
1590,005571.png,0.7928388746803069,267.725,184.495,279.445,210.34500000000003,25.850000000000023
1591,005571.png,0.7717601547388782,681.47,173.51999999999998,699.8399999999999,233.74,60.22000000000003
1592,005571.png,0.7851239669421487,702.0,169.97499999999997,726.9299999999998,239.065,69.09000000000003
1593,005571.png,0.2890316205533597,725.59,159.885,755.08,245.83500000000004,85.95000000000005
1594,005571.png,0.6126482213438735,716.0,160.16999999999996,738.31,232.74,72.57000000000005
1595,005099.png,0.3819444444444444,767.665,168.16,775.665,185.22,17.060000000000002
1596,006417.png,0.9545454545454546,677.74,174.735,684.3,192.815,18.079999999999984
1597,006417.png,0.0833333333333333,660.9099999999999,174.12,667.81,188.45,14.329999999999984
1598,004140.png,0.0413223140495867,761.78,161.60999999999996,790.5699999999999,225.81,64.20000000000005
1599,000441.png,0.9545454545454546,420.745,181.235,435.92500000000007,224.745,43.50999999999999
1600,004844.png,0.9130434782608696,968.4,148.81,1037.29,314.61,165.79999999999995
1601,005669.png,0.8677685950413223,753.575,156.62,771.345,222.65,66.02999999999997
1602,005669.png,0.0,385.32,172.20000000000002,429.01,273.86,101.66
1603,006396.png,1.0,597.0799999999999,157.38,619.3299999999999,233.47000000000003,76.09000000000003
1604,006396.png,0.0826446280991735,871.385,153.89,889.185,190.6,36.71000000000004
1605,006396.png,0.1157024793388429,894.0699999999999,150.07,911.68,196.32,46.25
1606,006396.png,0.0826446280991735,1136.8674999999998,133.35000000000002,1178.8775,196.615,63.26499999999999
1607,006396.png,0.8300395256916995,130.01500000000004,172.61,155.685,254.48,81.87
1608,006396.png,0.9545454545454546,174.82,181.03000000000003,209.85,247.2,66.16999999999996
1609,006396.png,0.7954545454545455,158.92999999999998,181.825,177.73,245.875,64.05000000000001
1610,006396.png,0.9111570247933886,273.345,162.61499999999998,298.615,234.045,71.43
1611,006396.png,0.3516746411483253,306.485,167.47000000000003,336.325,232.32,64.84999999999997
1612,006396.png,1.0,405.715,156.35,429.275,227.72,71.37
1613,001495.png,0.0826446280991735,886.72,172.54,895.8799999999999,191.98,19.44
1614,002617.png,1.0,311.04999999999995,152.02499999999998,368.46,307.83500000000004,155.81000000000006
1615,000215.png,0.0375494071146245,387.96,208.045,429.04,232.355,24.31
1616,006159.png,0.8841354723707665,331.155,170.67,354.33500000000004,222.72,52.05000000000001
1617,004415.png,0.0787878787878788,673.1750000000001,165.48000000000002,682.455,189.58,24.09999999999997
1618,002671.png,0.9111570247933886,994.52,144.71999999999997,1045.02,304.46,159.74
1619,002538.png,0.0826446280991735,795.7199999999999,166.23000000000002,823.4399999999999,230.23,64.0
1620,005041.png,0.0413223140495867,1004.665,151.735,1065.4450000000002,288.005,136.26999999999998
1621,005065.png,0.0,218.87,231.1,284.59000000000003,304.78,73.67999999999995
1622,005065.png,0.7556818181818182,52.505,193.14,112.035,317.06,123.92000000000002
1623,005065.png,0.8288770053475936,920.78,154.685,977.38,289.345,134.66000000000005
1624,005065.png,0.0909090909090909,876.78,183.855,907.07,240.71500000000003,56.860000000000014
1625,005065.png,0.3260869565217391,872.765,170.72999999999996,895.015,209.55,38.82000000000005
1626,005065.png,0.0757575757575757,736.44,191.09000000000003,760.6799999999998,222.26,31.16999999999996
1627,005065.png,0.4615384615384615,774.92,170.17,800.57,214.21,44.04000000000002
1628,005065.png,0.8695652173913043,661.035,176.265,681.755,225.495,49.23000000000002
1629,005065.png,0.9090909090909092,590.95,176.37,604.5,208.64,32.26999999999998
1630,005065.png,0.9130434782608696,514.82,176.13499999999996,539.39,227.795,51.660000000000025
1631,005065.png,0.9545454545454546,641.7975,178.8925,659.9925,225.4475,46.55500000000001
1632,003908.png,0.8021390374331551,837.125,152.685,856.2950000000001,194.53500000000005,41.85000000000002
1633,006962.png,0.0826446280991735,681.02,165.67,690.6199999999999,189.71,24.04000000000002
1634,003793.png,0.9130434782608696,47.03999999999999,163.20999999999998,165.26,369.8,206.59000000000003
1635,003793.png,0.8966942148760332,170.7,154.42499999999998,254.95,369.245,214.82
1636,003793.png,0.8677685950413223,357.675,172.63,383.285,239.92,67.28999999999996
1637,003793.png,0.0828877005347593,522.605,170.725,533.0550000000001,199.105,28.379999999999995
1638,007366.png,0.0,949.44,191.33000000000004,969.36,235.61,44.27999999999997
1639,004528.png,0.6324110671936759,678.2850000000001,174.885,685.5049999999999,193.355,18.470000000000027
1640,004658.png,0.2849264705882353,164.55,185.0,181.16000000000005,202.22000000000003,17.220000000000027
1641,004658.png,0.1887755102040816,194.115,186.68,208.475,200.75,14.069999999999991
1642,004400.png,0.9545454545454546,825.49,142.3625,917.245,325.2825,182.92
1643,004400.png,0.8715415019762845,1034.965,157.44,1085.135,286.87,129.43
1644,004977.png,0.9130434782608696,480.62,179.255,496.9599999999999,209.915,30.659999999999968
1645,003642.png,0.9545454545454546,760.52,183.16,800.53,274.57000000000005,91.41000000000004
1646,003642.png,0.9111570247933886,682.925,169.315,696.4649999999999,198.715,29.399999999999977
1647,007278.png,0.8715415019762845,500.0949999999999,162.12,567.485,307.25,145.13
1648,006667.png,0.0413223140495867,90.3,214.37500000000003,118.67,275.08500000000004,60.71000000000001
1649,006667.png,0.0,314.48,194.81,333.54999999999995,232.46,37.64999999999998
1650,006667.png,0.0,405.39,187.625,420.23,210.675,23.05000000000001
1651,004934.png,0.0395256916996047,564.04,175.7,574.6100000000001,199.81,24.110000000000014
1652,003616.png,0.0413223140495867,1087.475,133.87,1178.235,284.7,150.82999999999998
1653,002211.png,0.034090909090909,921.28,153.255,971.52,248.96500000000003,95.71000000000004
1654,000169.png,0.1550802139037433,572.995,167.89500000000004,582.795,193.675,25.779999999999973
1655,005625.png,0.0357833655705996,515.4399999999998,176.99,530.99,215.28,38.28999999999997
1656,005750.png,0.0393939393939394,1080.17,117.175,1242.0,367.945,250.77
1657,000151.png,0.1239669421487603,1001.4475,151.91500000000002,1023.6925,213.25,61.33499999999998
1658,000151.png,0.6545454545454545,883.9300000000001,154.43,894.76,185.545,31.11500000000001
1659,000151.png,0.7543520309477756,717.2550000000001,161.84999999999997,724.395,179.69,17.840000000000032
1660,006879.png,0.034816247582205,101.45999999999998,194.33000000000004,220.7,375.0,180.67
1661,004556.png,0.8300395256916995,264.04,176.21000000000004,278.40000000000003,217.11,40.89999999999998
1662,004556.png,0.75,317.05500000000006,184.83,333.155,211.94,27.110000000000014
1663,004556.png,0.5448648648648649,683.795,171.65000000000003,694.015,189.31,17.659999999999968
1664,004556.png,0.6098484848484849,739.675,174.82,753.375,199.43,24.610000000000014
1665,006937.png,0.8300395256916996,180.82,172.62,270.16,371.0,198.38
1666,006937.png,0.7954545454545455,768.2750000000001,177.24,832.4449999999999,369.49,192.25
1667,006937.png,0.8715415019762845,1159.705,154.695,1211.1150000000002,243.955,89.25999999999999
1668,006937.png,0.8300395256916996,744.145,176.145,768.2750000000001,258.595,82.45000000000002
1669,006937.png,0.9090909090909092,759.085,174.48,781.9949999999999,245.33,70.85000000000002
1670,006937.png,0.625,680.3650000000001,171.71,692.4350000000001,202.38,30.670000000000016
1671,006937.png,0.0625,699.65,185.25,710.9350000000001,207.34500000000003,22.095000000000027
1672,006937.png,0.0867768595041322,707.61,185.18,726.86,218.7,33.51999999999998
1673,006937.png,0.0867768595041322,726.8,183.98,743.23,221.39,37.40999999999997
1674,006937.png,0.9545454545454546,564.7149999999999,180.26,580.155,218.56,38.30000000000001
1675,006937.png,0.7509881422924901,582.95,181.45,595.3799999999999,219.44,37.99000000000001
1676,006937.png,0.850790513833992,468.02,179.12,481.58,221.27,42.14999999999998
1677,006937.png,0.8695652173913043,329.325,179.195,364.765,270.785,91.59000000000005
1678,006937.png,0.2028985507246376,1151.5975000000003,159.515,1183.5825,220.965,61.44999999999999
1679,006937.png,0.9545454545454546,1093.375,162.29000000000002,1164.8450000000005,340.07,177.77999999999997
1680,006937.png,0.9111570247933886,851.28,167.32,939.25,363.83,196.51
1681,006937.png,0.8539944903581267,898.83,167.11,924.995,225.505,58.39499999999998
1682,006937.png,0.8677685950413223,849.6775,157.5525,873.5274999999999,217.8025,60.25
1683,004780.png,0.9545454545454546,802.04,137.36499999999995,850.46,291.675,154.31000000000006
1684,001927.png,0.0,172.35,192.61,193.22,230.55,37.94
1685,001927.png,0.0289115646258503,199.705,195.58,219.325,227.08,31.5
1686,006474.png,0.9111570247933886,23.25,167.83999999999995,55.05,243.45,75.61000000000001
1687,003402.png,1.0,742.095,173.96000000000004,761.7049999999999,213.49,39.52999999999997
1688,003402.png,0.6,675.3199999999999,171.09,683.69,195.15,24.06
1689,003402.png,0.7939508506616256,686.2,175.65000000000003,692.51,190.58,14.92999999999995
1690,003402.png,0.9090909090909092,692.33,176.265,698.38,190.385,14.120000000000005
1691,003213.png,0.0387700534759358,793.565,195.75,812.085,231.71000000000004,35.96000000000004
1692,003213.png,0.3359683794466402,935.48,169.39999999999998,943.9299999999998,191.72000000000003,22.32000000000005
1693,003213.png,0.3213610586011342,946.87,169.28500000000005,957.0,193.305,24.019999999999985
1694,001094.png,0.6157407407407407,628.77,181.43,638.19,212.26,30.829999999999984
1695,001094.png,0.6684491978609626,638.45,181.255,648.69,213.555,32.30000000000001
1696,001094.png,0.3842975206611571,647.94,177.10000000000002,658.54,215.12,38.01999999999998
1697,005157.png,0.9090909090909092,160.235,194.97000000000003,200.225,282.03,87.05999999999995
1698,005157.png,0.9111570247933886,213.17,182.82,263.42,285.57,102.75
1699,005157.png,0.1292335115864527,564.48,177.18,572.4099999999999,199.59,22.409999999999968
1700,005157.png,0.075098814229249,576.4850000000001,175.98,585.315,198.68,22.69999999999999
1701,005157.png,0.0413223140495867,618.5,174.91500000000002,626.94,193.765,18.84999999999997
1702,005157.png,0.7012987012987013,677.695,167.78,687.6650000000001,196.41,28.629999999999995
1703,005531.png,0.430416068866571,581.32,174.325,589.89,193.985,19.660000000000025
1704,000307.png,0.1616161616161616,680.995,167.72,692.0649999999999,194.72,27.0
1705,005718.png,0.9545454545454546,765.4300000000001,167.44500000000002,785.53,220.775,53.329999999999984
1706,003368.png,0.0,628.8599999999999,175.67000000000002,649.76,201.57,25.899999999999977
1707,003368.png,0.3116883116883117,883.38,156.575,898.15,191.52,34.94499999999999
1708,003368.png,0.0790513833992094,1004.1975,153.82250000000002,1028.1375,212.1575,58.33499999999998
1709,006653.png,0.7905138339920948,128.70499999999998,158.115,204.645,306.995,148.88
1710,003718.png,0.808080808080808,1103.83,135.495,1147.25,280.975,145.48000000000002
1711,003718.png,0.9545454545454546,971.8,128.27000000000004,1023.8,287.79,159.51999999999998
1712,003718.png,0.8703208556149733,773.44,156.67000000000002,836.05,349.06,192.39
1713,003718.png,0.0757575757575757,87.14500000000001,225.90500000000003,170.455,349.075,123.16999999999996
1714,003718.png,0.0,142.65499999999997,220.495,182.665,288.295,67.80000000000001
1715,003718.png,0.0415019762845849,202.645,233.215,285.44500000000005,372.035,138.81999999999996
1716,003718.png,0.0828877005347593,281.20000000000005,230.37,330.26,360.1,129.73000000000002
1717,003718.png,0.0757575757575757,307.47,228.105,350.02,310.35,82.245
1718,003718.png,0.0454545454545454,207.77,203.92,240.73,255.91,51.99000000000001
1719,003718.png,0.0867768595041322,245.0,207.575,294.48,272.695,65.12
1720,003718.png,0.0826446280991735,275.9475,209.675,312.6975,252.13,42.454999999999984
1721,003718.png,0.0454545454545454,375.7,203.83,425.69,276.02000000000004,72.19000000000005
1722,003718.png,0.0395256916996047,434.405,195.7,459.14,243.225,47.525000000000034
1723,003718.png,0.0909090909090909,384.32,187.67,401.67,216.75,29.08000000000004
1724,003718.png,0.9090909090909092,461.985,172.0,474.805,208.57,36.56999999999999
1725,003718.png,0.9545454545454546,474.87,171.25,499.59,242.88,71.63
1726,003718.png,0.7954545454545455,500.6,168.39,527.36,242.56,74.17000000000002
1727,003718.png,0.9090909090909092,492.435,167.95000000000002,507.015,230.285,62.33499999999998
1728,003718.png,0.8695652173913043,562.4899999999999,168.15499999999997,587.65,233.525,65.37
1729,003718.png,0.9111570247933886,589.585,167.035,604.675,215.645,48.610000000000014
1730,003718.png,0.9111570247933886,602.465,169.54,620.495,229.15,59.610000000000014
1731,003718.png,0.8333333333333334,614.71,169.43500000000003,632.49,232.025,62.589999999999975
1732,003718.png,0.9090909090909092,630.2049999999999,170.12,648.855,224.41,54.28999999999997
1733,003718.png,0.9090909090909092,644.65,169.87,654.62,208.32,38.44999999999999
1734,003718.png,0.6818181818181819,650.83,168.26,664.5600000000001,211.62,43.360000000000014
1735,003718.png,0.9090909090909092,659.82,167.48000000000002,678.9,215.36,47.88
1736,003718.png,0.6521739130434783,672.905,163.20499999999998,686.345,198.555,35.35000000000002
1737,003718.png,0.7928388746803069,680.69,165.64499999999998,699.8000000000002,210.98,45.33500000000004
1738,001716.png,0.9545454545454546,576.71,164.95999999999998,625.27,268.96,104.0
1739,001716.png,0.1505190311418685,520.855,164.34999999999997,534.7750000000001,207.94,43.59000000000003
1740,001716.png,0.1239669421487603,536.405,169.31500000000003,545.625,192.525,23.20999999999998
1741,001716.png,0.7556818181818182,191.805,155.04000000000002,208.715,197.7,42.65999999999997
1742,001716.png,0.0790513833992094,207.59,166.465,231.44,196.845,30.379999999999995
1743,001716.png,0.7556818181818182,262.59000000000003,156.535,279.19999999999993,198.415,41.88
1744,001716.png,0.7481572481572482,292.175,158.8,307.305,199.58,40.77999999999997
1745,001716.png,0.8422459893048129,307.135,161.03500000000005,322.735,208.765,47.72999999999996
1746,001716.png,0.9130434782608696,334.18000000000006,162.78499999999997,361.97,245.865,83.08000000000004
1747,001716.png,0.9117647058823528,341.135,162.36499999999998,374.355,255.215,92.85000000000002
1748,001716.png,0.9545454545454546,366.29,163.42,398.84,243.71,80.29000000000002
1749,001716.png,0.8571428571428571,380.305,160.48000000000002,414.985,269.6,109.12
1750,001716.png,0.9111570247933886,406.58,158.78000000000003,430.28,249.44,90.65999999999995
1751,001716.png,0.9090909090909092,429.53,162.715,460.485,264.65000000000003,101.93500000000004
1752,001716.png,1.0,459.38,168.765,506.0,260.495,91.73000000000002
1753,001716.png,0.9545454545454546,526.595,161.64000000000004,577.825,272.69,111.04999999999995
1754,004499.png,1.0,346.2950000000001,174.73,372.645,257.71000000000004,82.98000000000005
1755,001304.png,0.2653061224489796,101.22,184.24,125.43,222.51,38.26999999999998
1756,001304.png,0.2294117647058823,139.82999999999998,185.46,155.69,218.84,33.379999999999995
1757,004996.png,0.0404040404040404,750.21,174.41999999999996,811.1100000000001,275.86,101.44000000000004
1758,004996.png,0.7905138339920948,212.05,169.33999999999995,240.56,261.99,92.65000000000003
1759,004996.png,0.472027972027972,243.545,177.245,258.45500000000004,214.175,36.93000000000001
1760,004996.png,0.238095238095238,15.694999999999997,185.0,35.655,223.79,38.78999999999997
1761,005040.png,0.5857438016528926,401.605,180.695,434.845,251.615,70.92000000000002
1762,006211.png,0.8055555555555556,725.1599999999999,169.82,739.48,211.63,41.81
1763,000575.png,0.0500658761528326,1016.525,134.54000000000002,1091.245,278.53000000000003,143.99
1764,005082.png,0.7954545454545455,334.98,171.92000000000002,366.0799999999999,263.91,91.99
1765,005082.png,0.8677685950413223,402.77,169.23000000000002,438.56,270.87,101.64
1766,005082.png,0.2931276297335203,578.81,173.21000000000004,587.96,191.76,18.549999999999955
1767,005082.png,0.7046035805626598,618.1099999999999,173.61,625.53,189.79,16.180000000000007
1768,005082.png,0.5681818181818181,623.21,172.34499999999997,630.74,188.935,16.590000000000032
1769,005082.png,0.8636363636363636,644.25,171.29000000000002,667.1399999999999,238.66,67.36999999999995
1770,005082.png,0.8112947658402204,675.3850000000001,175.68,689.3950000000001,212.05,36.370000000000005
1771,005082.png,0.9545454545454546,691.11,178.685,718.59,263.515,84.82999999999998
1772,005082.png,0.4615384615384615,714.76,175.5,726.22,195.91,20.409999999999968
1773,005082.png,0.9545454545454546,714.1375,177.965,738.7774999999999,265.95,87.98499999999999
1774,005082.png,0.8264462809917354,724.68,174.905,767.12,298.07500000000005,123.17000000000004
1775,005082.png,0.9545454545454546,767.27,171.115,795.9300000000001,255.755,84.63999999999999
1776,005082.png,0.9545454545454546,787.05,164.37,807.69,238.95,74.57999999999998
1777,005082.png,0.8571428571428571,829.995,165.08000000000004,870.495,264.24,99.15999999999995
1778,005082.png,0.8181818181818181,873.4,169.235,905.89,266.605,97.37
1779,006796.png,0.7954545454545455,741.11,170.54499999999996,749.39,196.365,25.82000000000005
1780,003780.png,0.0747474747474747,357.155,188.14,377.465,224.39,36.25
1781,005054.png,0.0401069518716577,785.56,190.67,811.3699999999999,240.36,49.69
1782,002038.png,0.0826446280991735,694.3399999999999,189.79,721.95,230.26,40.47000000000003
1783,002038.png,0.0798898071625344,930.895,185.205,943.935,213.315,28.110000000000014
1784,007118.png,0.6508264462809917,804.8800000000001,163.92000000000002,841.3399999999999,256.89,92.96999999999996
1785,007118.png,0.9090909090909092,738.395,177.41000000000005,767.0450000000001,245.995,68.58499999999998
1786,007118.png,0.9090909090909092,624.9749999999999,167.46499999999995,635.935,204.875,37.410000000000025
1787,007118.png,0.8300395256916995,633.56,170.53,643.98,206.53,36.0
1788,007118.png,0.6459627329192547,639.46,169.65999999999997,649.46,198.26,28.600000000000023
