filename,xmin,ymin,xmax,ymax,class_name,class
006715.png,381.44,184.4,392.94,194.86,DontCare,-1
006715.png,453.31,181.27,464.81,191.73,DontCare,-1
006715.png,485.6,178.15,501.27,187.57,DontCare,-1
006715.png,522.06,178.15,533.56,187.57,DontCare,-1
000334.png,578.31,175.02,654.39,192.77,DontCare,-1
005741.png,586.65,178.15,646.07,207.36,DontCare,-1
005741.png,544.98,178.15,579.4,201.11,DontCare,-1
003649.png,0.0,0.0,78.05,368.0,DontCare,-1
001935.png,285.41,163.65,366.57,186.09,DontCare,-1
001935.png,420.75,164.58,439.58,178.75,DontCare,-1
001935.png,499.15,166.69,518.98,176.11,DontCare,-1
006193.png,611.65,173.98,627.32,187.56,DontCare,-1
003916.png,483.98,168.81,528.59,194.6,DontCare,-1
007157.png,473.1,173.98,557.52,201.1,DontCare,-1
000169.png,523.17,180.76,555.66,195.57,DontCare,-1
000169.png,600.97,177.04,609.14,183.48,DontCare,-1
000169.png,541.85,175.02,595.02,188.6,DontCare,-1
000169.png,611.65,169.81,645.02,190.69,DontCare,-1
004215.png,426.92,154.98,517.13,167.56,DontCare,-1
004215.png,684.06,159.83,708.29,172.41,DontCare,-1
004215.png,864.53,161.77,1197.32,187.94,DontCare,-1
006785.png,515.81,171.9,551.27,188.61,DontCare,-1
001044.png,526.38,165.01,564.19,193.77,DontCare,-1
000105.png,238.35,187.25,316.91,197.76,DontCare,-1
000105.png,656.5,170.84,669.38,182.37,DontCare,-1
000105.png,438.73,164.6,500.23,191.72,DontCare,-1
000105.png,499.15,169.81,528.36,185.48,DontCare,-1
000105.png,694.98,168.77,709.61,200.06,DontCare,-1
000448.png,815.82,165.03,870.24,179.07,DontCare,-1
000448.png,879.24,153.15,927.57,178.87,DontCare,-1
000448.png,1156.7,137.74,1207.09,164.49,DontCare,-1
004516.png,574.41,178.27,604.46,189.88,DontCare,-1
001084.png,668.69,157.89,705.86,180.18,DontCare,-1
006295.png,533.52,176.06,548.14,189.64,DontCare,-1
002816.png,451.34,172.77,469.1,189.24,DontCare,-1
003554.png,593.01,155.95,616.59,167.24,DontCare,-1
003554.png,307.09,153.36,405.71,164.65,DontCare,-1
003554.png,983.07,132.02,1197.48,178.24,DontCare,-1
003554.png,1221.8,145.6,1240.0,166.59,DontCare,-1
006995.png,596.02,172.94,607.52,183.4,DontCare,-1
000763.png,572.84,168.68,686.94,184.87,DontCare,-1
000763.png,103.31,185.44,215.85,203.19,DontCare,-1
001425.png,593.65,163.71,784.13,189.88,DontCare,-1
001425.png,990.84,157.24,1198.78,182.76,DontCare,-1
001425.png,555.4,169.81,583.57,185.48,DontCare,-1
007442.png,551.23,167.73,585.65,188.6,DontCare,-1
005448.png,511.65,172.94,553.36,187.56,DontCare,-1
006342.png,502.27,170.85,593.98,199.02,DontCare,-1
006342.png,600.19,170.85,643.98,189.64,DontCare,-1
001440.png,454.35,170.85,541.89,201.1,DontCare,-1
001440.png,600.19,172.94,621.07,188.61,DontCare,-1
001440.png,728.31,166.69,767.93,195.9,DontCare,-1
001440.png,801.23,147.94,1061.69,192.77,DontCare,-1
004830.png,366.85,168.77,434.6,192.77,DontCare,-1
006474.png,493.94,173.98,591.9,204.23,DontCare,-1
006474.png,596.02,175.02,662.73,203.19,DontCare,-1
007161.png,533.83,174.55,570.23,201.6,DontCare,-1
007161.png,765.5,172.48,801.9,243.16,DontCare,-1
000347.png,445.43,187.11,464.5,201.5,DontCare,-1
000347.png,517.81,184.85,578.94,192.91,DontCare,-1
005374.png,305.4,183.35,448.15,207.35,DontCare,-1
005723.png,505.4,177.1,539.82,195.89,DontCare,-1
002683.png,0.47,240.69,46.05,281.74,DontCare,-1
005497.png,743.94,165.65,765.86,172.98,DontCare,-1
004680.png,561.8,174.39,577.29,185.03,DontCare,-1
005667.png,607.48,171.9,626.27,188.61,DontCare,-1
005667.png,522.06,168.77,534.6,178.19,DontCare,-1
004657.png,570.62,162.32,598.64,194.2,DontCare,-1
007117.png,564.77,171.9,606.48,191.73,DontCare,-1
005433.png,693.21,126.43,1222.0,169.62,DontCare,-1
003308.png,613.71,172.77,652.82,208.0,DontCare,-1
003308.png,556.78,177.94,600.41,204.11,DontCare,-1
004668.png,529.78,181.18,548.19,194.74,DontCare,-1
004668.png,555.0,177.3,586.02,188.91,DontCare,-1
004668.png,595.76,174.39,608.34,184.06,DontCare,-1
004668.png,627.78,176.33,646.19,188.91,DontCare,-1
004668.png,1155.6,115.2,1239.97,176.3,DontCare,-1
004668.png,749.07,156.92,813.08,174.36,DontCare,-1
004556.png,264.88,174.39,274.55,214.14,DontCare,-1
004556.png,317.28,184.09,328.89,212.2,DontCare,-1
004556.png,508.43,179.24,548.18,189.88,DontCare,-1
004556.png,739.36,170.5,755.83,198.61,DontCare,-1
001578.png,634.41,175.36,649.58,198.94,DontCare,-1
000297.png,535.37,176.78,553.47,194.88,DontCare,-1
000297.png,571.33,181.36,581.34,190.58,DontCare,-1
000297.png,557.48,183.35,566.9,189.64,DontCare,-1
006391.png,933.52,163.56,996.06,189.64,DontCare,-1
000565.png,589.78,175.82,606.85,187.73,DontCare,-1
002856.png,587.19,170.18,611.42,184.06,DontCare,-1
002856.png,653.17,190.23,682.57,229.98,DontCare,-1
005987.png,783.52,153.15,1240.0,178.19,DontCare,-1
005511.png,384.88,179.88,419.85,212.8,DontCare,-1
005511.png,717.87,161.38,730.23,189.16,DontCare,-1
005511.png,802.15,159.32,845.34,180.93,DontCare,-1
000632.png,724.15,169.81,737.73,180.27,DontCare,-1
000632.png,671.02,169.81,684.6,184.44,DontCare,-1
000534.png,596.02,182.31,613.77,194.85,DontCare,-1
000457.png,498.85,169.98,532.57,184.17,DontCare,-1
001543.png,717.85,165.65,778.95,213.17,DontCare,-1
001543.png,374.36,155.3,648.93,207.34,DontCare,-1
004277.png,343.2,157.44,373.22,169.04,DontCare,-1
004277.png,377.08,154.45,399.12,167.39,DontCare,-1
004277.png,435.95,154.16,512.61,164.1,DontCare,-1
000738.png,567.9,172.94,589.82,188.61,DontCare,-1
001727.png,544.49,168.89,597.18,186.65,DontCare,-1
001886.png,556.14,166.3,592.66,202.82,DontCare,-1
001886.png,609.18,146.25,640.52,175.65,DontCare,-1
004824.png,513.73,175.02,564.81,187.56,DontCare,-1
005915.png,563.73,158.35,598.15,177.14,DontCare,-1
005915.png,627.27,161.48,643.98,176.1,DontCare,-1
000257.png,510.42,168.51,526.06,185.38,DontCare,-1
000257.png,654.43,176.57,675.99,187.28,DontCare,-1
000257.png,616.26,174.32,630.87,187.31,DontCare,-1
000257.png,592.16,171.78,603.26,179.85,DontCare,-1
003918.png,301.91,183.12,314.49,225.46,DontCare,-1
003918.png,531.55,179.24,606.88,195.71,DontCare,-1
003918.png,637.64,176.65,654.11,190.53,DontCare,-1
001732.png,446.17,187.0,502.74,209.93,DontCare,-1
001732.png,587.19,188.94,621.77,208.64,DontCare,-1
006645.png,179.35,184.4,287.72,211.53,DontCare,-1
006645.png,327.27,183.35,360.64,211.52,DontCare,-1
006645.png,1018.9,164.6,1035.61,201.1,DontCare,-1
002040.png,117.55,201.23,151.48,217.05,DontCare,-1
002040.png,411.24,185.71,464.58,202.82,DontCare,-1
002040.png,580.72,165.01,608.83,175.65,DontCare,-1
003003.png,508.91,162.42,534.43,178.24,DontCare,-1
001546.png,558.08,161.77,599.77,185.35,DontCare,-1
001546.png,533.5,163.71,542.2,173.71,DontCare,-1
006224.png,534.56,166.69,572.1,182.36,DontCare,-1
003062.png,0.0,168.24,110.26,373.0,DontCare,-1
003062.png,538.02,204.47,570.01,228.05,DontCare,-1
003062.png,641.52,211.58,672.22,225.46,DontCare,-1
004289.png,500.67,179.24,559.83,203.47,DontCare,-1
004289.png,559.97,175.89,590.14,191.24,DontCare,-1
004289.png,598.92,177.12,646.04,196.9,DontCare,-1
004289.png,811.17,162.74,836.37,179.21,DontCare,-1
000321.png,561.65,168.77,597.11,183.4,DontCare,-1
006273.png,732.48,168.77,791.9,186.52,DontCare,-1
000870.png,400.19,178.15,442.94,201.11,DontCare,-1
000870.png,532.48,169.81,595.02,208.39,DontCare,-1
001669.png,568.43,161.13,605.6,192.47,DontCare,-1
003194.png,571.66,172.77,623.06,189.24,DontCare,-1
003194.png,654.46,169.53,680.63,187.94,DontCare,-1
003195.png,611.12,169.53,688.39,186.0,DontCare,-1
003195.png,972.06,164.6,1014.81,185.47,DontCare,-1
003195.png,760.6,167.73,784.6,194.85,DontCare,-1
001333.png,581.36,165.01,650.87,206.7,DontCare,-1
005054.png,581.44,186.48,598.15,199.02,DontCare,-1
005054.png,608.52,185.44,626.27,194.86,DontCare,-1
000913.png,605.4,173.98,623.15,189.65,DontCare,-1
000913.png,551.23,171.9,590.86,184.44,DontCare,-1
000913.png,850.19,159.4,1193.98,191.73,DontCare,-1
002519.png,180.8,164.23,358.19,189.73,DontCare,-1
002519.png,386.99,155.18,543.7,180.68,DontCare,-1
002519.png,763.17,148.72,780.27,163.88,DontCare,-1
002519.png,582.83,153.89,641.94,174.22,DontCare,-1
004316.png,623.9,175.36,643.28,193.77,DontCare,-1
000668.png,0.0,176.06,34.42,215.69,DontCare,-1
000668.png,753.31,160.44,798.14,187.56,DontCare,-1
000668.png,1072.1,152.1,1122.14,197.97,DontCare,-1
000668.png,1145.0,159.4,1220.04,187.57,DontCare,-1
000668.png,875.19,157.31,1004.4,182.35,DontCare,-1
006297.png,456.44,177.1,481.48,191.72,DontCare,-1
006297.png,505.4,175.02,529.4,183.4,DontCare,-1
001265.png,588.48,174.06,643.76,189.23,DontCare,-1
006622.png,618.94,161.48,630.44,188.6,DontCare,-1
006322.png,548.1,175.02,622.1,196.94,DontCare,-1
006322.png,629.35,175.02,664.81,189.65,DontCare,-1
005971.png,261.65,193.77,325.23,232.35,DontCare,-1
005971.png,383.52,184.4,460.64,204.23,DontCare,-1
003470.png,67.1,188.29,108.79,216.4,DontCare,-1
003470.png,163.48,189.59,214.23,203.47,DontCare,-1
003470.png,492.1,181.83,509.86,195.71,DontCare,-1
003470.png,520.56,176.0,531.2,196.99,DontCare,-1
000175.png,534.56,168.77,546.06,182.35,DontCare,-1
002749.png,482.39,172.77,563.54,195.7,DontCare,-1
003325.png,571.01,176.0,606.24,202.82,DontCare,-1
003325.png,615.65,171.48,629.53,193.12,DontCare,-1
003096.png,468.81,177.94,575.84,198.93,DontCare,-1
005221.png,582.48,177.1,591.9,190.68,DontCare,-1
005221.png,611.65,178.15,635.65,196.94,DontCare,-1
005607.png,396.02,176.06,552.31,199.02,DontCare,-1
006396.png,468.12,166.51,492.81,190.18,DontCare,-1
006396.png,626.4,162.4,656.23,173.73,DontCare,-1
004068.png,577.32,179.24,589.9,192.8,DontCare,-1
004068.png,165.91,203.5,182.38,214.14,DontCare,-1
004068.png,121.27,206.41,132.88,216.08,DontCare,-1
007265.png,634.6,170.4,675.16,211.99,DontCare,-1
002394.png,398.3,172.12,529.91,198.29,DontCare,-1
002394.png,600.12,157.89,613.35,177.59,DontCare,-1
002394.png,570.37,167.59,580.37,175.65,DontCare,-1
005384.png,430.4,178.15,461.69,192.78,DontCare,-1
003844.png,570.37,156.6,656.7,181.47,DontCare,-1
003844.png,785.13,157.89,1001.48,178.24,DontCare,-1
003844.png,1033.5,152.72,1239.97,175.65,DontCare,-1
000115.png,616.04,176.41,634.96,192.24,DontCare,-1
000115.png,1004.9,165.5,1023.75,176.76,DontCare,-1
000115.png,517.9,175.02,568.98,193.81,DontCare,-1
000115.png,875.19,164.6,984.61,179.22,DontCare,-1
000713.png,673.1,167.73,710.64,190.69,DontCare,-1
000713.png,774.15,165.65,806.48,189.65,DontCare,-1
000713.png,822.06,165.65,853.35,182.36,DontCare,-1
000713.png,905.4,161.48,1203.36,184.44,DontCare,-1
000713.png,142.9,165.65,203.36,208.4,DontCare,-1
005772.png,374.15,169.81,529.4,195.89,DontCare,-1
001843.png,0.0,267.21,35.87,373.0,DontCare,-1
005795.png,726.23,166.69,751.27,192.77,DontCare,-1
005795.png,780.4,154.19,1239.82,183.4,DontCare,-1
003586.png,358.19,174.06,375.3,203.46,DontCare,-1
003586.png,331.67,172.77,344.9,187.3,DontCare,-1
003586.png,475.28,162.42,502.1,209.29,DontCare,-1
003586.png,523.79,161.77,547.37,194.41,DontCare,-1
003586.png,574.9,163.71,607.54,185.35,DontCare,-1
003586.png,614.35,152.72,657.98,184.71,DontCare,-1
003586.png,272.8,166.3,286.68,197.0,DontCare,-1
003586.png,826.53,159.83,843.64,182.76,DontCare,-1
003586.png,695.86,161.13,726.56,193.77,DontCare,-1
003586.png,405.41,171.48,459.39,203.47,DontCare,-1
006198.png,648.1,168.77,673.14,186.52,DontCare,-1
001673.png,612.41,164.36,629.52,198.94,DontCare,-1
000637.png,604.82,169.6,615.13,180.93,DontCare,-1
000637.png,632.1,170.82,645.33,178.23,DontCare,-1
002241.png,0.0,251.69,79.86,373.0,DontCare,-1
002241.png,426.11,176.0,459.39,191.82,DontCare,-1
002241.png,647.35,172.77,691.63,180.83,DontCare,-1
003828.png,701.68,153.36,716.85,167.24,DontCare,-1
006051.png,343.76,173.71,366.4,192.24,DontCare,-1
003972.png,520.56,172.77,542.2,182.77,DontCare,-1
000433.png,388.9,171.47,431.2,186.89,DontCare,-1
000433.png,466.77,170.28,479.55,180.66,DontCare,-1
000433.png,0.0,168.77,50.04,199.02,DontCare,-1
001797.png,744.98,165.65,757.52,191.73,DontCare,-1
002920.png,30.42,167.92,40.89,194.33,DontCare,-1
002920.png,1123.7,191.51,1154.58,230.03,DontCare,-1
002920.png,720.19,185.14,761.9,223.03,DontCare,-1
002920.png,802.43,179.4,824.38,212.82,DontCare,-1
003965.png,0.0,208.99,119.97,373.0,DontCare,-1
003965.png,543.2,161.13,590.72,178.24,DontCare,-1
004266.png,580.23,185.06,596.7,196.67,DontCare,-1
004244.png,284.29,185.06,464.74,214.14,DontCare,-1
000727.png,749.92,164.16,770.74,206.79,DontCare,-1
000727.png,978.48,182.86,1036.7,282.63,DontCare,-1
000727.png,847.58,179.75,886.06,256.67,DontCare,-1
000736.png,615.21,168.35,639.98,194.81,DontCare,-1
001094.png,624.7,176.0,669.63,217.69,DontCare,-1
001094.png,406.06,187.0,439.99,214.46,DontCare,-1
001094.png,469.98,183.35,485.65,216.72,DontCare,-1
002728.png,713.33,165.65,727.21,177.59,DontCare,-1
002009.png,512.8,175.36,548.02,195.06,DontCare,-1
004493.png,482.23,176.33,521.98,205.41,DontCare,-1
004493.png,526.86,175.36,562.73,196.68,DontCare,-1
004493.png,565.68,175.36,580.2,184.06,DontCare,-1
004493.png,583.98,175.31,605.66,187.9,DontCare,-1
003504.png,585.89,171.48,600.41,177.6,DontCare,-1
000441.png,491.36,179.05,524.06,202.73,DontCare,-1
000441.png,588.35,170.97,613.24,191.88,DontCare,-1
000441.png,646.2,170.55,674.24,195.14,DontCare,-1
000441.png,681.86,173.02,697.02,186.2,DontCare,-1
000441.png,808.17,154.17,926.01,176.85,DontCare,-1
000441.png,925.5,147.16,1238.66,183.08,DontCare,-1
000625.png,334.51,142.88,401.34,199.44,DontCare,-1
000625.png,440.38,139.79,467.13,195.32,DontCare,-1
000625.png,687.04,124.38,1222.0,173.74,DontCare,-1
000625.png,542.12,159.32,563.73,185.04,DontCare,-1
005815.png,432.48,173.98,460.65,183.4,DontCare,-1
003114.png,618.19,164.74,650.98,180.95,DontCare,-1
003114.png,581.86,162.82,614.01,174.57,DontCare,-1
002827.png,986.31,159.83,1060.35,191.17,DontCare,-1
003800.png,680.98,165.01,703.27,197.0,DontCare,-1
003800.png,648.64,169.53,656.7,187.94,DontCare,-1
002586.png,724.97,163.07,799.01,185.36,DontCare,-1
002586.png,689.39,170.83,696.15,188.59,DontCare,-1
002220.png,672.57,165.65,695.5,186.0,DontCare,-1
002220.png,579.42,170.18,596.53,190.53,DontCare,-1
001659.png,464.93,172.12,482.04,190.53,DontCare,-1
002504.png,0.0,265.92,43.63,373.0,DontCare,-1
002475.png,595.6,173.42,621.12,187.3,DontCare,-1
000151.png,564.4,167.73,577.75,178.42,DontCare,-1
000151.png,584.7,169.15,598.49,179.1,DontCare,-1
000151.png,657.54,166.38,667.68,173.63,DontCare,-1
000025.png,9.81,201.33,302.24,362.08,DontCare,-1
000025.png,683.2,175.57,706.41,202.24,DontCare,-1
000025.png,629.78,168.24,647.36,191.59,DontCare,-1
006459.png,517.9,168.77,530.44,182.35,DontCare,-1
006459.png,599.15,168.77,650.23,193.81,DontCare,-1
001765.png,538.67,164.36,646.99,197.64,DontCare,-1
001765.png,748.26,159.83,789.31,173.71,DontCare,-1
002238.png,615.0,166.95,627.58,178.24,DontCare,-1
003366.png,405.27,177.57,530.2,206.02,DontCare,-1
003366.png,693.27,170.18,702.62,195.7,DontCare,-1
003366.png,566.58,177.42,595.91,186.92,DontCare,-1
005230.png,700.19,165.65,710.65,179.23,DontCare,-1
005413.png,497.06,183.35,508.56,189.64,DontCare,-1
005413.png,524.15,178.15,545.02,189.65,DontCare,-1
005413.png,558.52,175.02,575.23,187.56,DontCare,-1
003323.png,153.13,174.71,280.86,198.29,DontCare,-1
003323.png,794.98,152.1,881.48,188.6,DontCare,-1
002865.png,597.54,174.71,620.47,196.35,DontCare,-1
002865.png,851.76,163.07,934.21,182.12,DontCare,-1
002865.png,748.26,160.48,795.78,204.11,DontCare,-1
006667.png,501.23,180.23,518.98,189.65,DontCare,-1
006667.png,532.48,182.31,552.31,189.64,DontCare,-1
004241.png,442.45,176.33,470.56,192.8,DontCare,-1
004241.png,477.38,173.42,508.4,188.91,DontCare,-1
004577.png,514.25,167.59,526.83,182.12,DontCare,-1
004577.png,586.05,172.45,641.33,189.89,DontCare,-1
004380.png,780.12,182.15,818.9,199.59,DontCare,-1
002723.png,695.86,180.53,784.78,204.76,DontCare,-1
002723.png,986.95,165.65,1011.83,178.88,DontCare,-1
005581.png,300.19,186.48,330.44,207.35,DontCare,-1
005581.png,617.9,175.02,640.86,190.69,DontCare,-1
001436.png,552.25,170.83,568.07,185.36,DontCare,-1
001436.png,789.01,170.83,806.77,184.06,DontCare,-1
000894.png,444.98,171.9,486.69,194.86,DontCare,-1
006885.png,256.44,181.27,305.44,202.15,DontCare,-1
006885.png,228.31,183.35,238.77,191.72,DontCare,-1
003402.png,672.57,170.83,696.8,193.76,DontCare,-1
003402.png,724.32,174.71,739.49,181.47,DontCare,-1
003402.png,866.64,191.53,1015.71,222.23,DontCare,-1
003402.png,772.19,176.0,923.21,187.94,DontCare,-1
003402.png,599.48,174.71,605.6,181.47,DontCare,-1
003402.png,543.2,175.36,553.84,184.06,DontCare,-1
004658.png,487.08,182.15,499.66,189.88,DontCare,-1
004658.png,506.49,174.39,537.51,187.94,DontCare,-1
003697.png,549.67,167.59,557.73,178.23,DontCare,-1
003697.png,615.65,172.12,626.29,183.41,DontCare,-1
005486.png,559.56,168.77,597.1,188.6,DontCare,-1
001889.png,491.45,163.07,515.68,189.89,DontCare,-1
001889.png,556.78,159.18,647.64,186.0,DontCare,-1
002433.png,15.35,172.77,121.73,193.12,DontCare,-1
002433.png,691.98,171.48,712.97,204.76,DontCare,-1
002433.png,818.77,168.24,892.16,192.47,DontCare,-1
004009.png,724.81,176.33,773.3,194.74,DontCare,-1
004009.png,844.16,179.24,883.91,197.65,DontCare,-1
005294.png,518.94,180.23,559.61,189.65,DontCare,-1
001981.png,163.48,163.07,564.19,238.4,DontCare,-1
001981.png,765.08,171.48,793.84,227.4,DontCare,-1
001981.png,856.93,166.95,878.57,217.7,DontCare,-1
001028.png,623.93,171.75,648.43,184.14,DontCare,-1
000116.png,668.94,179.19,708.57,209.44,DontCare,-1
005040.png,567.9,171.9,586.69,188.61,DontCare,-1
005040.png,617.9,170.85,652.32,193.81,DontCare,-1
001537.png,620.82,171.48,655.4,187.3,DontCare,-1
001537.png,459.1,170.83,469.1,186.65,DontCare,-1
003508.png,550.96,161.77,594.59,184.7,DontCare,-1
006796.png,740.81,169.81,751.27,192.77,DontCare,-1
003616.png,524.44,165.01,531.85,172.42,DontCare,-1
000563.png,630.94,186.7,655.11,201.93,DontCare,-1
005571.png,228.31,181.27,248.14,219.85,DontCare,-1
005571.png,516.85,175.02,551.27,191.73,DontCare,-1
004171.png,698.61,168.56,706.34,192.79,DontCare,-1
003936.png,544.49,173.42,560.96,191.18,DontCare,-1
007176.png,571.02,157.31,606.48,192.77,DontCare,-1
007176.png,613.73,142.73,648.15,168.81,DontCare,-1
002218.png,538.02,162.42,563.54,189.24,DontCare,-1
002218.png,574.25,168.24,590.72,178.88,DontCare,-1
006942.png,500.19,169.81,571.07,195.89,DontCare,-1
006942.png,577.27,173.98,610.64,184.44,DontCare,-1
000719.png,607.48,164.6,624.19,196.93,DontCare,-1
000719.png,504.35,168.77,560.64,199.02,DontCare,-1
005298.png,729.35,181.27,795.02,202.15,DontCare,-1
005298.png,834.56,185.44,896.06,204.23,DontCare,-1
001220.png,548.29,167.54,557.57,185.04,DontCare,-1
005556.png,580.4,170.85,608.57,183.39,DontCare,-1
005556.png,619.98,169.81,652.31,191.73,DontCare,-1
001043.png,496.62,178.59,523.44,206.05,DontCare,-1
001043.png,587.83,169.53,603.65,185.35,DontCare,-1
001043.png,1009.6,152.72,1213.01,180.83,DontCare,-1
001043.png,783.84,157.24,843.0,178.23,DontCare,-1
001043.png,660.6,162.52,717.93,186.52,DontCare,-1
001043.png,612.69,171.9,628.36,185.48,DontCare,-1
001043.png,559.56,173.98,578.35,193.81,DontCare,-1
003467.png,627.29,174.71,646.34,194.41,DontCare,-1
006762.png,510.6,186.48,529.39,201.1,DontCare,-1
004402.png,621.97,176.23,629.44,182.76,DontCare,-1
004402.png,556.27,176.03,593.55,182.69,DontCare,-1
001032.png,523.15,163.07,552.55,179.54,DontCare,-1
001032.png,583.3,170.18,638.58,191.17,DontCare,-1
002564.png,714.62,165.65,764.72,176.94,DontCare,-1
002699.png,549.83,160.71,600.41,195.17,DontCare,-1
002699.png,749.07,155.55,769.99,204.84,DontCare,-1
002699.png,647.84,160.71,700.36,202.91,DontCare,-1
002699.png,616.24,160.71,636.52,182.92,DontCare,-1
005658.png,501.23,172.94,529.4,186.52,DontCare,-1
003458.png,624.06,172.77,650.23,195.7,DontCare,-1
003458.png,609.83,171.48,620.47,182.12,DontCare,-1
003458.png,544.49,166.3,555.78,178.24,DontCare,-1
000101.png,271.74,189.55,290.9,207.21,DontCare,-1
000101.png,227.76,196.19,243.41,207.05,DontCare,-1
000101.png,333.14,186.07,440.44,199.0,DontCare,-1
000101.png,292.9,188.56,322.11,203.19,DontCare,-1
005435.png,283.52,182.31,338.77,203.19,DontCare,-1
005435.png,530.4,175.02,597.11,191.73,DontCare,-1
005435.png,618.94,176.06,638.77,193.81,DontCare,-1
005435.png,717.9,160.44,813.77,185.48,DontCare,-1
006500.png,313.73,165.65,333.56,183.4,DontCare,-1
006500.png,429.35,170.85,463.77,182.35,DontCare,-1
006500.png,485.6,166.69,495.02,176.11,DontCare,-1
003262.png,792.25,155.3,820.36,182.12,DontCare,-1
003262.png,701.68,157.24,733.67,169.18,DontCare,-1
004453.png,664.65,171.48,673.35,179.21,DontCare,-1
002106.png,0.0,203.82,244.81,240.99,DontCare,-1
002951.png,125.32,181.18,157.96,228.7,DontCare,-1
004934.png,500.19,173.98,560.65,207.35,DontCare,-1
004934.png,586.65,168.77,636.69,193.81,DontCare,-1
003189.png,590.42,174.06,620.47,187.94,DontCare,-1
002079.png,578.78,147.54,623.71,185.35,DontCare,-1
001510.png,528.31,167.73,540.85,178.19,DontCare,-1
001510.png,589.77,168.77,613.77,182.35,DontCare,-1
006377.png,469.98,180.23,489.81,192.77,DontCare,-1
006377.png,533.52,177.1,566.89,185.47,DontCare,-1
006377.png,576.23,172.94,623.15,181.31,DontCare,-1
005169.png,725.19,166.69,738.77,201.11,DontCare,-1
005169.png,654.35,168.77,674.18,190.69,DontCare,-1
005169.png,398.1,169.81,499.18,192.77,DontCare,-1
000048.png,859.02,192.2,919.9,290.15,DontCare,-1
000048.png,526.56,165.2,593.09,206.79,DontCare,-1
000048.png,712.52,161.05,742.69,205.76,DontCare,-1
000048.png,1003.4,219.23,1157.19,372.0,DontCare,-1
000048.png,15.43,185.98,167.15,278.48,DontCare,-1
000048.png,376.96,169.36,405.05,220.3,DontCare,-1
001728.png,492.74,181.18,588.12,214.46,DontCare,-1
005645.png,484.56,172.94,575.23,186.52,DontCare,-1
002833.png,501.23,170.85,525.23,188.6,DontCare,-1
006614.png,281.44,184.4,316.9,207.36,DontCare,-1
006614.png,346.02,181.27,380.44,200.06,DontCare,-1
001322.png,513.44,176.65,561.6,191.82,DontCare,-1
001648.png,0.0,144.97,33.42,254.26,DontCare,-1
001648.png,337.06,151.35,372.4,181.59,DontCare,-1
001648.png,539.14,167.29,554.72,179.04,DontCare,-1
001648.png,893.59,153.26,956.98,319.29,DontCare,-1
000898.png,528.31,161.48,564.81,182.35,DontCare,-1
000898.png,1056.4,192.73,1100.19,214.65,DontCare,-1
000898.png,1093.9,190.65,1140.82,213.61,DontCare,-1
000898.png,1038.7,194.81,1078.33,216.73,DontCare,-1
000898.png,501.23,161.48,541.9,172.98,DontCare,-1
001211.png,726.26,155.95,782.83,197.64,DontCare,-1
001211.png,609.83,150.13,648.29,180.18,DontCare,-1
001211.png,356.9,158.54,558.37,213.17,DontCare,-1
003873.png,226.88,189.59,254.34,200.23,DontCare,-1
003873.png,454.58,174.06,495.63,194.41,DontCare,-1
003873.png,565.19,172.77,582.3,189.88,DontCare,-1
003873.png,1151.3,170.18,1238.92,195.7,DontCare,-1
003873.png,827.18,178.59,853.35,198.94,DontCare,-1
002121.png,512.15,171.48,630.82,188.59,DontCare,-1
005807.png,475.19,176.06,499.19,194.85,DontCare,-1
005807.png,511.65,168.77,524.19,190.69,DontCare,-1
005807.png,624.15,168.77,648.15,189.65,DontCare,-1
005665.png,739.46,186.04,761.07,208.68,DontCare,-1
005665.png,662.38,187.07,696.32,201.49,DontCare,-1
003505.png,688.75,173.42,777.67,178.24,DontCare,-1
001635.png,562.6,166.3,583.59,193.76,DontCare,-1
001635.png,669.99,161.13,698.1,183.42,DontCare,-1
001606.png,639.58,172.12,654.75,194.41,DontCare,-1
004788.png,279.2,178.28,295.41,213.62,DontCare,-1
004788.png,922.76,159.16,1005.91,186.85,DontCare,-1
004788.png,1115.0,151.51,1178.07,172.5,DontCare,-1
004788.png,615.8,166.81,634.88,177.28,DontCare,-1
004788.png,709.52,164.9,718.08,182.07,DontCare,-1
005538.png,464.77,177.1,484.6,188.6,DontCare,-1
005844.png,679.35,165.65,716.89,184.44,DontCare,-1
005844.png,962.69,164.6,1041.9,195.89,DontCare,-1
005844.png,1097.1,157.31,1240.04,191.73,DontCare,-1
001661.png,0.0,178.59,31.34,350.31,DontCare,-1
001661.png,246.93,172.77,502.09,210.58,DontCare,-1
003155.png,0.0,194.12,41.69,214.47,DontCare,-1
003651.png,779.95,173.42,812.59,186.0,DontCare,-1
001312.png,573.6,164.36,581.66,176.3,DontCare,-1
005840.png,628.46,165.49,667.54,178.88,DontCare,-1
003014.png,604.65,174.71,628.88,197.0,DontCare,-1
003014.png,908.68,163.71,1050.64,182.12,DontCare,-1
003014.png,575.19,175.02,590.86,186.52,DontCare,-1
001786.png,470.75,173.42,543.49,197.0,DontCare,-1
001786.png,17.29,174.71,79.04,248.1,DontCare,-1
002743.png,557.43,166.3,581.01,189.23,DontCare,-1
002743.png,649.93,153.36,672.86,182.12,DontCare,-1
002148.png,596.25,160.71,701.0,187.44,DontCare,-1
007031.png,523.1,175.02,639.81,202.15,DontCare,-1
007031.png,667.9,163.56,735.65,182.35,DontCare,-1
007031.png,794.98,162.52,827.31,182.35,DontCare,-1
